number,value,datetime_start,datetime_complete,duration,params_dropout,params_hidden_size,params_l2,params_learning_rate,params_loss_alpha,params_loss_gamma,params_n_hidden_layers,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
254,0.45671528577804565,2023-04-26 17:27:13.494894,2023-04-26 17:27:28.935143,0 days 00:00:15.440249,0.08906027994176297,5,0.0001746161054776365,0.007690325024924822,0.4,0.0,2,0.4583463966846466,0.45671528577804565,,,PRUNED
349,0.45669257640838623,2023-04-26 17:40:49.138281,2023-04-26 17:40:55.071121,0 days 00:00:05.932840,0.00607029385523631,5,0.00019729388894210943,0.009052721462322428,0.5,0.25,2,0.4389452636241913,0.452622652053833,0.45669257640838623,,PRUNED
83,0.4565977454185486,2023-04-26 16:42:34.429992,2023-04-26 16:42:41.384661,0 days 00:00:06.954669,0.040347209958965374,5,0.0002961029617127067,0.0063945628517303316,0.5,0.5,2,0.4565977454185486,,,,PRUNED
388,0.45649397373199463,2023-04-26 17:52:10.332137,2023-04-26 17:52:25.815633,0 days 00:00:15.483496,0.08141798656647171,5,0.00010799558285776692,0.009127939118106268,0.4,0.5,2,0.4426933526992798,0.451873779296875,0.4606025218963623,0.45649397373199463,PRUNED
211,0.4563797116279602,2023-04-26 17:17:05.122302,2023-04-26 17:17:12.128829,0 days 00:00:07.006527,0.04673030292698741,5,0.00017561897735510223,0.0042517355700976344,0.6000000000000001,0.5,2,0.45254406332969666,0.4563797116279602,,,PRUNED
89,0.45622992515563965,2023-04-26 16:45:21.522021,2023-04-26 16:45:28.803572,0 days 00:00:07.281551,0.037474116999458684,6,0.00010354701264064672,0.007591878270927901,0.6000000000000001,0.0,3,0.45198383927345276,0.4477996826171875,0.45622992515563965,,PRUNED
248,0.45619234442710876,2023-04-26 17:25:09.570369,2023-04-26 17:25:25.406723,0 days 00:00:15.836354,0.07420417085600664,5,0.00012196541725623448,0.007152221252129022,0.5,0.0,2,0.4599902033805847,0.45619234442710876,,,PRUNED
281,0.45618897676467896,2023-04-26 17:30:41.387891,2023-04-26 17:30:56.499316,0 days 00:00:15.111425,0.0851849040536518,5,0.00012080939976494924,0.007760401726700119,0.5,0.0,2,0.4432215392589569,0.455025315284729,0.46124398708343506,0.45618897676467896,PRUNED
351,0.45618098974227905,2023-04-26 17:40:58.424203,2023-04-26 17:41:04.967906,0 days 00:00:06.543703,0.062004207091821834,5,0.00017997953685612068,0.01825392459455396,0.5,0.0,2,0.45618098974227905,,,,PRUNED
352,0.4560762345790863,2023-04-26 17:41:04.968406,2023-04-26 17:41:10.959969,0 days 00:00:05.991563,0.057947385220222365,5,6.409179232621533e-05,0.010554221084161226,0.5,0.25,2,0.447912335395813,0.4545432925224304,0.4560762345790863,,PRUNED
42,0.45607516169548035,2023-04-26 16:20:13.144454,2023-04-26 16:20:49.362054,0 days 00:00:36.217600,0.025211350774896425,4,0.0004658588963689026,0.006421645846389832,0.6000000000000001,0.25,2,0.4365490674972534,0.448088139295578,0.4549698233604431,0.45607516169548035,PRUNED
228,0.4560682773590088,2023-04-26 17:19:14.256400,2023-04-26 17:19:20.610178,0 days 00:00:06.353778,0.05547362699096276,4,9.584564033642364e-05,0.007243450254246621,0.5,0.5,2,0.4394838213920593,0.45228448510169983,0.4560682773590088,,PRUNED
339,0.45606154203414917,2023-04-26 17:39:09.107843,2023-04-26 17:39:15.022611,0 days 00:00:05.914768,0.061304107977248556,5,0.000264788323093642,0.007446641013701273,0.5,0.5,2,0.45015352964401245,0.45606154203414917,,,PRUNED
319,0.45597076416015625,2023-04-26 17:36:19.093856,2023-04-26 17:36:25.123655,0 days 00:00:06.029799,0.09989184147623106,5,0.0001610611104679129,0.016362892285457183,0.5,0.25,2,0.4504000246524811,0.45597076416015625,,,PRUNED
103,0.45589473843574524,2023-04-26 16:47:38.173960,2023-04-26 16:47:45.007279,0 days 00:00:06.833319,0.04574533767332376,5,0.00029911753340834836,0.008580698636875847,0.5,0.25,2,0.43980473279953003,0.4486432671546936,0.45589473843574524,,PRUNED
224,0.4558846950531006,2023-04-26 17:18:56.600479,2023-04-26 17:19:03.744997,0 days 00:00:07.144518,0.08243045329990215,5,0.00023117119809781543,0.004685826421513071,0.6000000000000001,0.5,2,0.4558846950531006,,,,PRUNED
243,0.4558779001235962,2023-04-26 17:23:47.897669,2023-04-26 17:24:03.803094,0 days 00:00:15.905425,0.0875658931561419,5,0.00013644233109238663,0.0068116146325321834,0.5,0.0,2,0.4594842493534088,0.4558779001235962,,,PRUNED
371,0.4557937979698181,2023-04-26 17:45:52.479097,2023-04-26 17:45:58.488865,0 days 00:00:06.009768,0.06848987073765064,5,8.296109281250683e-05,0.016708570971236986,0.30000000000000004,0.5,2,0.4487683176994324,0.45109426975250244,0.4557937979698181,,PRUNED
126,0.4557642340660095,2023-04-26 16:49:59.200494,2023-04-26 16:50:15.969130,0 days 00:00:16.768636,0.04242788926629053,5,0.0001529276607465179,0.005040695049957595,0.5,0.25,2,0.45214536786079407,0.4606163203716278,0.4557642340660095,,PRUNED
482,0.4556158781051636,2023-04-26 18:07:46.029770,2023-04-26 18:07:52.203215,0 days 00:00:06.173445,0.05322616373239383,5,0.00029205318528909344,0.01858140625041519,0.4,0.25,2,0.4518986642360687,0.4556158781051636,,,PRUNED
153,0.45558762550354004,2023-04-26 17:00:07.785078,2023-04-26 17:00:14.489594,0 days 00:00:06.704516,0.06121839737973215,5,0.00012304165428818472,0.003384628709845075,0.6000000000000001,0.25,2,0.44569164514541626,0.45558762550354004,,,PRUNED
147,0.4555577039718628,2023-04-26 16:57:34.584237,2023-04-26 16:57:51.228493,0 days 00:00:16.644256,0.05611348053567125,5,0.00011888331339984642,0.0051990651618074165,0.5,0.25,2,0.4386369585990906,0.45648252964019775,0.45943233370780945,0.4555577039718628,PRUNED
489,0.4555100202560425,2023-04-26 18:09:15.344478,2023-04-26 18:09:21.540313,0 days 00:00:06.195835,0.06688473881874599,5,0.00019402573012108286,0.027517512879577932,0.5,0.25,2,0.4504827857017517,0.4555100202560425,,,PRUNED
206,0.45535793900489807,2023-04-26 17:16:46.809869,2023-04-26 17:16:53.284805,0 days 00:00:06.474936,0.051716381131934004,4,0.00016498498863286117,0.003929101023349495,0.5,0.25,2,0.45535793900489807,,,,PRUNED
467,0.4552379548549652,2023-04-26 18:06:11.284474,2023-04-26 18:06:17.357193,0 days 00:00:06.072719,0.08300862132925906,5,0.0005047619669420283,0.009794453804599723,0.2,0.25,2,0.4552379548549652,,,,PRUNED
455,0.4547097086906433,2023-04-26 18:04:30.531028,2023-04-26 18:04:36.563532,0 days 00:00:06.032504,0.06580752088607063,5,0.00010151438597036387,0.010310051642923129,0.4,1.25,2,0.4439558982849121,0.455382764339447,0.4547097086906433,,PRUNED
200,0.4545411467552185,2023-04-26 17:15:30.111184,2023-04-26 17:15:46.172281,0 days 00:00:16.061097,0.06352429237935014,5,0.00018248192076712226,0.010285531050313984,0.4,0.25,2,0.4502725601196289,0.4586593508720398,0.4545411467552185,,PRUNED
38,0.4545276165008545,2023-04-26 16:19:10.852178,2023-04-26 16:19:24.682821,0 days 00:00:13.830643,0.03783782743692967,3,0.00017166741992389272,0.010190422642640706,0.6000000000000001,0.5,1,0.4332238435745239,0.4482242465019226,0.4545276165008545,,PRUNED
196,0.4545100927352905,2023-04-26 17:14:47.446474,2023-04-26 17:15:04.226746,0 days 00:00:16.780272,0.05931216471852914,5,0.00017197641661820115,0.00416932765217372,0.5,0.25,2,0.45920491218566895,0.4545100927352905,,,PRUNED
377,0.45445117354393005,2023-04-26 17:48:47.008205,2023-04-26 17:49:01.788498,0 days 00:00:14.780293,0.08908921252483776,5,9.499282387739528e-05,0.012669603118728808,0.4,1.0,2,0.4470418095588684,0.45465341210365295,0.46000176668167114,0.45445117354393005,PRUNED
293,0.4542732238769531,2023-04-26 17:31:44.474009,2023-04-26 17:31:50.573276,0 days 00:00:06.099267,0.08691767150446703,5,0.00013166196197610244,0.01957837484687945,0.5,0.0,2,0.4488092064857483,0.4542732238769531,,,PRUNED
199,0.45414578914642334,2023-04-26 17:15:13.145152,2023-04-26 17:15:30.110684,0 days 00:00:16.965532,0.05580715413688638,5,0.00015460157362586597,0.008311429846177514,0.5,0.0,2,0.4592309296131134,0.45414578914642334,,,PRUNED
391,0.4540790915489197,2023-04-26 17:53:00.791717,2023-04-26 17:53:07.376428,0 days 00:00:06.584711,0.011012353744371928,5,8.57818794488958e-05,0.010868250292855857,0.4,0.75,2,0.4516857862472534,0.4540790915489197,,,PRUNED
118,0.45387396216392517,2023-04-26 16:48:44.879365,2023-04-26 16:48:51.704805,0 days 00:00:06.825440,0.05210670019466796,5,0.0005207815466743177,0.007082945970332556,0.5,0.5,2,0.45387396216392517,,,,PRUNED
70,0.45377451181411743,2023-04-26 16:36:57.009153,2023-04-26 16:37:12.644449,0 days 00:00:15.635296,0.031658509268602836,3,0.00016982148135620098,0.014345545977883394,0.4,0.25,2,0.43596434593200684,0.4530775249004364,0.4586397409439087,0.45377451181411743,PRUNED
106,0.4535619616508484,2023-04-26 16:47:54.185334,2023-04-26 16:48:09.628876,0 days 00:00:15.443542,0.03227576664547801,3,0.00020770152264913734,0.009805759113562634,0.6000000000000001,0.5,2,0.44170305132865906,0.45628485083580017,0.4535619616508484,,PRUNED
448,0.45344704389572144,2023-04-26 18:03:32.888157,2023-04-26 18:03:38.896997,0 days 00:00:06.008840,0.06970243002660279,5,7.865792750089473e-05,0.019833482177663807,0.4,0.5,2,0.45344704389572144,,,,PRUNED
213,0.4532483220100403,2023-04-26 17:17:18.367132,2023-04-26 17:17:24.714498,0 days 00:00:06.347366,0.04990835301773837,5,0.00019254341383289475,0.00254952170501299,0.6000000000000001,0.25,2,0.4532483220100403,,,,PRUNED
471,0.4530445337295532,2023-04-26 18:06:24.562578,2023-04-26 18:06:30.552735,0 days 00:00:05.990157,0.07929904979649258,5,7.820199301836986e-05,0.011780967222052552,0.9,0.5,2,0.4530445337295532,,,,PRUNED
300,0.45303550362586975,2023-04-26 17:32:16.749610,2023-04-26 17:32:22.981714,0 days 00:00:06.232104,0.04927080435366872,5,0.0006716725666998711,0.00723982272830316,0.5,0.25,2,0.45303550362586975,,,,PRUNED
331,0.4529908299446106,2023-04-26 17:37:56.146217,2023-04-26 17:38:02.302566,0 days 00:00:06.156349,0.05135482687638085,4,0.00033370013801531823,0.015492260141485623,0.6000000000000001,0.25,2,0.44485849142074585,0.4545539915561676,0.4529908299446106,,PRUNED
427,0.45296138525009155,2023-04-26 17:58:46.370819,2023-04-26 17:58:52.275267,0 days 00:00:05.904448,0.08264133059594049,5,0.00010061307070956751,0.03225516021285095,0.4,0.25,2,0.45296138525009155,,,,PRUNED
295,0.4528060555458069,2023-04-26 17:31:52.650709,2023-04-26 17:31:58.978107,0 days 00:00:06.327398,0.05497431675491001,5,0.0001493623386757372,0.036193862008483874,0.5,0.25,2,0.4413093328475952,0.4521830976009369,0.4528060555458069,,PRUNED
297,0.4527752995491028,2023-04-26 17:32:05.640081,2023-04-26 17:32:11.736743,0 days 00:00:06.096662,0.03778765144023592,3,7.412853990547077e-05,0.0035347914874983553,0.6000000000000001,0.5,2,0.4527752995491028,,,,PRUNED
277,0.45264825224876404,2023-04-26 17:30:11.292616,2023-04-26 17:30:17.426581,0 days 00:00:06.133965,0.0639682666281106,4,0.00010498071563911898,0.002383299731771337,0.5,0.25,2,0.45264825224876404,,,,PRUNED
164,0.45243096351623535,2023-04-26 17:03:04.631067,2023-04-26 17:03:10.695019,0 days 00:00:06.063952,0.0599390251382471,5,0.00010575032402675104,0.022172047996585863,0.6000000000000001,0.25,2,0.4419606328010559,0.45153382420539856,0.45243096351623535,,PRUNED
242,0.4522690673669179,2023-04-26 17:22:53.063422,2023-04-26 17:23:47.897169,0 days 00:00:54.833747,0.09397469651867271,5,0.0001658114758947835,0.00514454500224646,0.5,0.0,2,0.4420184791088104,0.45066767930984497,0.45960789918899536,0.4613339304924011,COMPLETE
365,0.45199914773305255,2023-04-26 17:43:32.516358,2023-04-26 17:44:05.430732,0 days 00:00:32.914374,0.08996960840125479,5,8.88753646206611e-05,0.012448618542772637,0.4,0.25,2,0.4409536123275757,0.4533747136592865,0.46135544776916504,,COMPLETE
284,0.4518841505050659,2023-04-26 17:31:05.896689,2023-04-26 17:31:11.858160,0 days 00:00:05.961471,0.0886738253975561,5,0.0005999974969069254,0.005049422044556837,0.5,0.25,2,0.4518841505050659,,,,PRUNED
129,0.45176708698272705,2023-04-26 16:51:22.916520,2023-04-26 16:51:29.491822,0 days 00:00:06.575302,0.03363414466114176,4,0.00036052922721772766,0.007371531440451726,0.6000000000000001,1.5,2,0.4431493282318115,0.45176708698272705,,,PRUNED
138,0.4515843689441681,2023-04-26 16:53:08.940547,2023-04-26 16:53:15.532667,0 days 00:00:06.592120,0.04610987534166833,3,0.0005722447627509101,0.004678617856009944,0.7000000000000001,0.5,2,0.4472942352294922,0.4515843689441681,,,PRUNED
142,0.4515768190224965,2023-04-26 16:54:59.390040,2023-04-26 16:55:36.547417,0 days 00:00:37.157377,0.05629468314568455,5,0.00011454656002257742,0.0037449851877122127,0.5,0.25,2,0.435665488243103,0.4509727954864502,0.46050164103507996,,COMPLETE
145,0.4515340228875478,2023-04-26 16:56:39.675835,2023-04-26 16:57:32.369603,0 days 00:00:52.693768,0.05627837901359411,5,0.00013994490571632442,0.003153534038974173,0.5,0.25,2,0.43769747018814087,0.45062801241874695,0.4603440463542938,0.46035584807395935,COMPLETE
373,0.45147379239400226,2023-04-26 17:46:42.587503,2023-04-26 17:47:16.518480,0 days 00:00:33.930977,0.0913100186563274,5,0.0001088618729891968,0.011232027821573527,0.4,0.5,2,0.4444398283958435,0.45864495635032654,0.462503582239151,,COMPLETE
152,0.45141448577245075,2023-04-26 16:59:02.160387,2023-04-26 17:00:07.784574,0 days 00:01:05.624187,0.05441848231446946,5,0.00012552911480588334,0.003632028286445501,0.6000000000000001,0.25,2,0.45086735486984253,0.45918792486190796,0.45884743332862854,,COMPLETE
493,0.4514120817184448,2023-04-26 18:09:42.843658,2023-04-26 18:09:45.807709,0 days 00:00:02.964051,0.058435646944977,5,0.00023202418892797965,0.007175240656105536,0.5,0.25,2,0.4438314437866211,0.4514120817184448,,,PRUNED
278,0.45134830474853516,2023-04-26 17:30:17.427081,2023-04-26 17:30:23.158057,0 days 00:00:05.730976,0.08557229278395068,5,0.00020445313035946742,0.048832847911753276,0.6000000000000001,0.25,2,0.45134830474853516,,,,PRUNED
400,0.451275239388148,2023-04-26 17:53:49.098429,2023-04-26 17:54:34.323278,0 days 00:00:45.224849,0.07679690719356591,5,8.688575761073144e-05,0.011352680578500975,0.30000000000000004,0.5,2,0.45670437812805176,0.4590871334075928,0.4593852758407593,,COMPLETE
275,0.45113396644592285,2023-04-26 17:29:58.931001,2023-04-26 17:30:04.904469,0 days 00:00:05.973468,0.09530732588113804,5,0.0007262919993137421,0.006271540953410243,0.5,0.0,2,0.45113396644592285,,,,PRUNED
435,0.4510769347349803,2023-04-26 17:59:29.123160,2023-04-26 18:00:08.161276,0 days 00:00:39.038116,0.08620147093264524,5,0.0001021051405706747,0.007877567567786768,0.4,0.25,2,0.459417462348938,,,,COMPLETE
369,0.4509638547897339,2023-04-26 17:45:43.372986,2023-04-26 17:45:46.423572,0 days 00:00:03.050586,0.04861111033755517,5,7.394928531260428e-05,0.008111282238837494,0.4,0.5,2,0.44244566559791565,0.4509638547897339,,,PRUNED
144,0.4508364101250966,2023-04-26 16:55:38.647246,2023-04-26 16:56:39.675335,0 days 00:01:01.028089,0.05501199709181767,5,0.00013509966065213783,0.0032083076448057206,0.5,0.25,2,0.44478559494018555,0.45845070481300354,0.45970848202705383,,COMPLETE
67,0.45082807540893555,2023-04-26 16:35:34.905891,2023-04-26 16:35:45.358969,0 days 00:00:10.453078,0.035915655773227424,2,0.00021735697098567303,0.00855863952924759,0.2,0.25,3,0.43782031536102295,0.45082807540893555,,,PRUNED
241,0.45081814130147296,2023-04-26 17:21:57.633248,2023-04-26 17:22:53.062922,0 days 00:00:55.429674,0.06613882570096831,5,0.0001648361196184474,0.0071381663226890105,0.5,0.0,2,0.43629366159439087,0.4542763829231262,0.4613008201122284,,COMPLETE
267,0.4508120616277059,2023-04-26 17:28:55.390639,2023-04-26 17:29:37.580750,0 days 00:00:42.190111,0.08544678493837887,5,0.00018914073456027192,0.005624140739505942,0.5,0.0,2,0.4403824508190155,0.4530218243598938,0.45975548028945923,,COMPLETE
141,0.4508102337519328,2023-04-26 16:54:03.905128,2023-04-26 16:54:59.389539,0 days 00:00:55.484411,0.051207142407401984,5,0.0001147230520039732,0.003377622473312644,0.5,0.25,2,0.4523102045059204,0.4597766101360321,0.45992884039878845,,COMPLETE
177,0.4507913589477539,2023-04-26 17:07:40.375682,2023-04-26 17:08:43.010437,0 days 00:01:02.634755,0.06398751385475783,5,0.00016836611333943726,0.00446151045235227,0.5,0.5,2,0.449969619512558,0.4590359330177307,0.4593057632446289,,COMPLETE
410,0.4507784843444824,2023-04-26 17:56:25.428368,2023-04-26 17:56:28.299950,0 days 00:00:02.871582,0.021413345277985385,5,8.744227814408739e-05,0.014576563733094695,0.4,0.5,2,0.44841545820236206,0.4507784843444824,,,PRUNED
421,0.4507375657558441,2023-04-26 17:57:48.522057,2023-04-26 17:57:51.733326,0 days 00:00:03.211269,0.07831904643373604,5,9.224482098455235e-05,0.006984110995206561,0.4,0.75,2,0.4439898729324341,0.4507375657558441,,,PRUNED
485,0.4506322741508484,2023-04-26 18:08:26.778494,2023-04-26 18:08:29.795422,0 days 00:00:03.016928,0.050248876616257605,5,0.00019660772459593817,0.015209302472971442,0.4,0.25,2,0.44405415654182434,0.4506322741508484,,,PRUNED
456,0.45062682032585144,2023-04-26 18:04:36.564031,2023-04-26 18:04:42.921205,0 days 00:00:06.357174,0.06288103655994948,5,0.000582677468560003,0.0033307969734786033,0.4,0.5,2,0.45062682032585144,,,,PRUNED
425,0.45061175028483075,2023-04-26 17:57:59.066813,2023-04-26 17:58:43.162987,0 days 00:00:44.096174,0.08346614253925085,5,0.0001297054042404971,0.00649410278334589,0.4,0.25,2,0.4591454267501831,,,,COMPLETE
41,0.4505261182785034,2023-04-26 16:19:40.048321,2023-04-26 16:20:13.143954,0 days 00:00:33.095633,0.029237238654159683,4,0.0003491078884901844,0.003592252381336522,0.5,0.5,2,0.44710609316825867,0.45618265867233276,0.4505261182785034,,PRUNED
324,0.45049097140630084,2023-04-26 17:36:43.468549,2023-04-26 17:37:32.509350,0 days 00:00:49.040801,0.06215583041502935,4,8.490494756977419e-05,0.004539827124690156,0.6000000000000001,0.25,2,0.45942381024360657,0.45923447608947754,,,COMPLETE
140,0.45044681429862976,2023-04-26 16:53:17.759590,2023-04-26 16:54:03.904128,0 days 00:00:46.144538,0.048781833969010494,5,0.0001349157634521365,0.0035725301633343534,0.5,0.25,2,0.4514719247817993,0.4590270519256592,,,COMPLETE
470,0.4504431486129761,2023-04-26 18:06:21.609957,2023-04-26 18:06:24.561578,0 days 00:00:02.951621,0.04651889709718261,5,0.00013968390911665377,0.021660343109940867,0.4,0.75,2,0.44383472204208374,0.4504431486129761,,,PRUNED
372,0.45027169585227966,2023-04-26 17:45:58.489365,2023-04-26 17:46:42.586502,0 days 00:00:44.097137,0.08189280689615736,5,9.315454751549266e-05,0.009026505425290331,0.4,0.5,2,0.45934128761291504,,,,COMPLETE
182,0.4502593179543813,2023-04-26 17:08:53.658601,2023-04-26 17:09:45.784131,0 days 00:00:52.125530,0.06222468985578409,5,0.00016701060668401448,0.006813316565401558,0.5,0.25,2,0.45367658138275146,0.45859000086784363,0.4610670804977417,,COMPLETE
65,0.45023952921231586,2023-04-26 16:32:27.006507,2023-04-26 16:33:54.640631,0 days 00:01:27.634124,0.03557875670529323,3,0.0002306177682737596,0.009192324503940662,0.5,0.25,2,0.4586014449596405,,,,COMPLETE
389,0.450229932864507,2023-04-26 17:52:25.816132,2023-04-26 17:52:57.884541,0 days 00:00:32.068409,0.06273949574166109,5,8.225896515936886e-05,0.011223190158420035,0.4,0.5,2,0.4533659517765045,0.458885133266449,,,COMPLETE
487,0.4502207239468892,2023-04-26 18:08:33.092042,2023-04-26 18:09:09.231373,0 days 00:00:36.139331,0.06763627907899351,5,0.000216415273735291,0.009066852355065482,0.5,0.5,2,0.4603033661842346,,,,COMPLETE
92,0.4501470923423767,2023-04-26 16:45:48.797545,2023-04-26 16:46:46.588258,0 days 00:00:57.790713,0.049373541812746856,5,0.0001798982978831224,0.005646851496066227,0.5,0.5,2,0.4458896517753601,0.45442283153533936,0.459014892578125,0.4607318639755249,COMPLETE
374,0.45009611050287884,2023-04-26 17:47:16.519480,2023-04-26 17:47:58.431309,0 days 00:00:41.911829,0.08867889557771177,5,9.4890708960853e-05,0.010778682452127868,0.4,0.75,2,0.4585968852043152,,,,COMPLETE
215,0.45007521907488507,2023-04-26 17:17:27.087734,2023-04-26 17:18:21.013743,0 days 00:00:53.926009,0.0546265450819388,5,6.890680889091437e-05,0.0034523896962993764,0.5,0.25,2,0.44822993874549866,0.45974671840667725,,,COMPLETE
474,0.44999853769938153,2023-04-26 18:06:40.131101,2023-04-26 18:07:25.514851,0 days 00:00:45.383750,0.08530805078385136,5,6.89912468551859e-05,0.0075377031635446845,0.4,0.25,2,0.45635661482810974,0.4612143039703369,,,COMPLETE
367,0.4499659736951192,2023-04-26 17:44:20.239020,2023-04-26 17:45:09.114332,0 days 00:00:48.875312,0.04465186274063084,5,7.953389834549707e-05,0.009186770660248903,0.4,0.5,2,0.44413650035858154,0.45101603865623474,0.46085256338119507,,COMPLETE
420,0.4499494731426239,2023-04-26 17:56:55.905905,2023-04-26 17:57:48.521557,0 days 00:00:52.615652,0.07984761390070577,5,7.760191983264739e-05,0.007156325673372264,0.4,0.75,2,0.44503045082092285,0.4547748565673828,0.4608347415924072,0.46044406294822693,COMPLETE
476,0.4499168395996094,2023-04-26 18:07:31.560729,2023-04-26 18:07:34.567064,0 days 00:00:03.006335,0.08754974578827833,5,7.045079598485392e-05,0.02140202245032568,0.4,0.25,2,0.4499168395996094,,,,PRUNED
191,0.4499141573905945,2023-04-26 17:12:57.306672,2023-04-26 17:13:54.485094,0 days 00:00:57.178422,0.060691362747224815,5,0.00015134518535692522,0.004588080421256897,0.5,0.25,2,0.4600237011909485,0.4611141085624695,,,COMPLETE
314,0.44991326332092285,2023-04-26 17:33:14.096867,2023-04-26 17:33:55.490987,0 days 00:00:41.394120,0.057727033619422996,5,0.00014827560464151986,0.006786087240725643,0.5,0.25,2,0.45928502082824707,,,,COMPLETE
406,0.4498841166496277,2023-04-26 17:55:00.066866,2023-04-26 17:55:33.083293,0 days 00:00:33.016427,0.02019990569130564,5,7.421784919877029e-05,0.00780973483647726,0.30000000000000004,0.5,2,0.45895349979400635,,,,COMPLETE
347,0.44987402359644574,2023-04-26 17:39:35.234538,2023-04-26 17:40:12.868039,0 days 00:00:37.633501,0.06020382128585266,5,0.00017467750322434623,0.008430036060223838,0.5,0.25,2,0.4451013207435608,0.4525880813598633,0.460843026638031,,COMPLETE
90,0.4498578906059265,2023-04-26 16:45:28.805078,2023-04-26 16:45:45.452981,0 days 00:00:16.647903,0.029919964694153395,6,0.0001569964530408465,0.004759577026920929,0.5,0.25,2,0.43720030784606934,0.4466046094894409,0.4600234627723694,0.4498578906059265,PRUNED
375,0.4498482942581177,2023-04-26 17:47:58.432308,2023-04-26 17:48:44.015456,0 days 00:00:45.583148,0.08831438786711861,5,9.438222902031562e-05,0.010230959058748,0.4,0.75,2,0.4587200880050659,,,,COMPLETE
174,0.4498434066772461,2023-04-26 17:06:42.215539,2023-04-26 17:07:31.226124,0 days 00:00:49.010585,0.059106798994836354,5,0.00015652310640817884,0.004268292932872322,0.5,0.25,2,0.4586101770401001,,,,COMPLETE
299,0.4498175382614136,2023-04-26 17:32:13.753455,2023-04-26 17:32:16.749110,0 days 00:00:02.995655,0.06898106199855944,5,0.00010472729789844777,0.034560529767791136,0.5,0.0,1,0.44161587953567505,0.4498175382614136,,,PRUNED
85,0.44976092378298443,2023-04-26 16:42:43.790757,2023-04-26 16:44:05.913689,0 days 00:01:22.122932,0.041594653667941586,6,0.0002429293238939254,0.003286453653208015,0.5,0.5,2,0.447512149810791,0.45659732818603516,0.45805680751800537,,COMPLETE
253,0.44975316524505615,2023-04-26 17:26:29.485626,2023-04-26 17:27:13.494394,0 days 00:00:44.008768,0.09231024954912921,5,0.0001651039279511648,0.006160578791903283,0.5,0.0,2,0.460842490196228,,,,COMPLETE
412,0.4496508836746216,2023-04-26 17:56:30.428487,2023-04-26 17:56:33.691622,0 days 00:00:03.263135,0.0050284513410486995,5,7.08349156664806e-05,0.012376228963139535,0.30000000000000004,0.5,2,0.44761893153190613,0.4496508836746216,,,PRUNED
73,0.4496028621991475,2023-04-26 16:38:32.130210,2023-04-26 16:39:44.125314,0 days 00:01:11.995104,0.034677855624202794,5,0.00015317853564816598,0.0018662299670738056,0.5,0.25,2,0.4474981427192688,0.4586073160171509,0.4580864906311035,,COMPLETE
154,0.4495959480603536,2023-04-26 17:00:14.490094,2023-04-26 17:00:58.418099,0 days 00:00:43.928005,0.05497513124109544,5,8.893654699269925e-05,0.005269820375497556,0.6000000000000001,0.0,2,0.45013946294784546,0.45906680822372437,,,COMPLETE
128,0.4495897889137268,2023-04-26 16:50:18.193043,2023-04-26 16:51:22.915490,0 days 00:01:04.722447,0.03108287701274635,4,0.00037708790072763366,0.007262946053015531,0.6000000000000001,0.0,2,0.44278469681739807,0.4574933648109436,,,COMPLETE
433,0.44958096742630005,2023-04-26 17:59:23.977115,2023-04-26 17:59:27.000432,0 days 00:00:03.023317,0.07595266899513473,5,0.00013000418434248282,0.014957461046734752,0.4,0.75,4,0.4412308633327484,0.44958096742630005,,,PRUNED
252,0.44955766201019287,2023-04-26 17:25:41.641175,2023-04-26 17:26:29.485126,0 days 00:00:47.843951,0.09435922851632161,5,0.00016133095647014633,0.0057390271084353205,0.5,0.0,2,0.45056086778640747,0.45999252796173096,0.46021562814712524,,COMPLETE
57,0.4495490789413452,2023-04-26 16:26:29.268614,2023-04-26 16:26:39.138662,0 days 00:00:09.870048,0.027749506592767145,3,0.0009684498417828611,0.004406660449093425,0.4,0.75,2,0.44633954763412476,0.4495490789413452,,,PRUNED
31,0.4495170513788859,2023-04-26 16:11:23.491833,2023-04-26 16:14:40.469298,0 days 00:03:16.977465,0.037641773627424054,3,0.0003709025469394837,0.0012883430084645701,0.5,0.5,2,0.43426501750946045,0.45216935873031616,0.45899128913879395,,COMPLETE
239,0.44950438539187115,2023-04-26 17:21:20.109928,2023-04-26 17:21:54.403427,0 days 00:00:34.293499,0.09534131541214144,5,0.0001558824457925458,0.006571058769678748,0.5,0.0,2,0.4598156213760376,,,,COMPLETE
86,0.44949745138486225,2023-04-26 16:44:05.914188,2023-04-26 16:45:03.131563,0 days 00:00:57.217375,0.045097529637707245,6,0.00018917657657848758,0.004570754775137326,0.5,0.0,2,0.446158766746521,0.4594939053058624,0.4598613977432251,,COMPLETE
376,0.44949182868003845,2023-04-26 17:48:44.015958,2023-04-26 17:48:47.007705,0 days 00:00:02.991747,0.08675659814921816,5,9.887553832871558e-05,0.01029118754896761,0.4,0.75,2,0.440645694732666,0.44949182868003845,,,PRUNED
78,0.44948561986287433,2023-04-26 16:40:36.984635,2023-04-26 16:41:34.979512,0 days 00:00:57.994877,0.042476939094024294,5,0.0002669734672992446,0.007171774782098814,0.5,0.0,2,0.4588351845741272,0.45902177691459656,,,COMPLETE
