number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_l1_reg,params_l2_reg,params_learning_rate,params_max_depth,params_min_child_weight,params_subsample,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
44,0.5811385372587639,2023-04-26 13:46:12.556766,2023-04-26 13:46:13.800373,0 days 00:00:01.243607,0.6861408741767968,0.05531286530047425,0.029753889104599678,0.8549964945216352,0.1559017265495463,6,14,0.8077275082666718,0.5811385372587639,,,,PRUNED
260,0.5811557802602529,2023-04-26 13:51:48.340526,2023-04-26 13:51:49.469118,0 days 00:00:01.128592,0.5795420441076385,0.1514744379082855,0.05214865608972007,1.426629798493809,0.2491291005513869,3,13,0.8847573764679777,0.5811557802602529,,,,PRUNED
321,0.5811917220983351,2023-04-26 13:53:08.713775,2023-04-26 13:53:09.864882,0 days 00:00:01.151107,0.6481591647884835,0.1337193201255435,0.010856896964571136,0.7474703644001974,0.19373355190219582,4,12,0.8303360965220472,0.5811917220983351,,,,PRUNED
72,0.5812019825325576,2023-04-26 13:47:08.669840,2023-04-26 13:47:09.864439,0 days 00:00:01.194599,0.6464595318765971,0.1578548877530479,0.07319221846723649,1.013010582615748,0.2996031809073596,5,18,0.8431219816548713,0.6119353789430945,0.5901537929128507,0.5748347656608275,0.5812019825325576,PRUNED
293,0.5813209696092219,2023-04-26 13:52:36.503721,2023-04-26 13:52:37.829414,0 days 00:00:01.325693,0.5026459224440938,0.11780133324975749,0.025113232440022424,1.0735274506444055,0.29458190718127586,5,15,0.7257418144137385,0.5708635803789258,0.5813209696092219,,,PRUNED
193,0.5813558290486401,2023-04-26 13:50:15.604246,2023-04-26 13:50:16.926261,0 days 00:00:01.322015,0.6966246849624994,0.02893567562240665,0.016782347123605268,0.904467480951866,0.2854772535010879,5,11,0.766478857264157,0.5918161512245034,0.5727385013331993,0.5813558290486401,,PRUNED
601,0.581376101723912,2023-04-26 13:59:06.548872,2023-04-26 13:59:07.914789,0 days 00:00:01.365917,0.5417659459649361,0.22016229464001183,0.06324882459308769,1.0261767679622364,0.299864149172781,4,3,0.5746278764485364,0.581376101723912,,,,PRUNED
382,0.5815263563963471,2023-04-26 13:54:29.160444,2023-04-26 13:54:30.473761,0 days 00:00:01.313317,0.7046271960675743,0.12532213993874747,0.0263104701812575,0.7453710910893485,0.24182504469797428,5,11,0.7808855843555201,0.5815263563963471,,,,PRUNED
85,0.581588894136649,2023-04-26 13:47:34.999782,2023-04-26 13:47:36.179476,0 days 00:00:01.179694,0.7106072016843568,0.10437721093592693,0.035950308027564486,0.8461044555367114,0.27910530048097504,5,17,0.7949954556653096,0.5721941689320957,0.581588894136649,,,PRUNED
616,0.5816894685204156,2023-04-26 13:59:23.905103,2023-04-26 13:59:25.074740,0 days 00:00:01.169637,0.6596951935350072,0.043950439170706464,0.02912347892080585,1.4763567706768947,0.2590145733333697,3,14,0.9692994062450064,0.5816894685204156,,,,PRUNED
165,0.5817486067292749,2023-04-26 13:49:37.174065,2023-04-26 13:49:38.377339,0 days 00:00:01.203274,0.7357145158220345,0.12302993992026649,0.05814178657739617,1.1391424002551873,0.29162800519011045,4,18,0.7830341829568291,0.5817486067292749,,,,PRUNED
172,0.5819604647531718,2023-04-26 13:49:45.484339,2023-04-26 13:49:46.650658,0 days 00:00:01.166319,0.6893032430753897,0.15326151219292616,0.04538483829289927,0.9777011318864663,0.2831663210127163,5,19,0.8191082286428067,0.6141734728213918,0.5909021692112297,0.5742063140934118,0.5819604647531718,PRUNED
415,0.5819760806078151,2023-04-26 13:55:12.195639,2023-04-26 13:55:13.318382,0 days 00:00:01.122743,0.5253967587436038,0.03972781565830638,0.5915452997071882,0.6042456207336384,0.2849386012030126,2,6,0.8162377050985169,0.5819760806078151,,,,PRUNED
466,0.5820154872447643,2023-04-26 13:56:13.806157,2023-04-26 13:56:15.066256,0 days 00:00:01.260099,0.7049381128556743,0.12252685019147395,0.0434786667068664,0.7896402862408232,0.2321230726666528,5,6,0.7477412987487826,0.5756626761047954,0.5820154872447643,,,PRUNED
114,0.5820162721368723,2023-04-26 13:48:20.823622,2023-04-26 13:48:22.101734,0 days 00:00:01.278112,0.7226562246209921,0.054375789840342276,0.056874111568053935,0.8983683981104094,0.28596918286593564,5,19,0.8575264364944891,0.5820162721368723,,,,PRUNED
177,0.5821526913479871,2023-04-26 13:49:51.254327,2023-04-26 13:49:52.609836,0 days 00:00:01.355509,0.6482662341025605,0.1602049222377427,0.03826723997574001,1.0623813129778679,0.2889923851704654,5,17,0.7809492739308332,0.5735574163034947,0.5821526913479871,,,PRUNED
145,0.5821757754863552,2023-04-26 13:49:05.178965,2023-04-26 13:49:06.354913,0 days 00:00:01.175948,0.6291544417975696,0.11183759335163067,0.05095983472332877,1.2257335080543303,0.19818800740763293,4,16,0.8218900241868098,0.5821757754863552,,,,PRUNED
629,0.5824257872190981,2023-04-26 13:59:38.917290,2023-04-26 13:59:40.303774,0 days 00:00:01.386484,0.8777521283207861,0.011297492905575931,0.29976385334919775,0.28995810376185416,0.2953549680207808,4,15,0.6965811584810442,0.5824257872190981,,,,PRUNED
227,0.5824385782170695,2023-04-26 13:50:59.936003,2023-04-26 13:51:01.235263,0 days 00:00:01.299260,0.6889909183312519,0.11251440527826491,0.04336662839628167,0.9547866172240107,0.2815745159931859,5,8,0.7781153218552732,0.5736437829959263,0.5824385782170695,,,PRUNED
106,0.5824538315445409,2023-04-26 13:48:11.319627,2023-04-26 13:48:12.550228,0 days 00:00:01.230601,0.66615768790252,0.091223840632357,0.05178973680956795,1.1812066566936914,0.29424426809394955,5,11,0.8194957129780506,0.6124680423286756,0.5895654322562722,0.574056268631972,0.5824538315445409,PRUNED
161,0.5826852046503395,2023-04-26 13:49:29.499008,2023-04-26 13:49:30.716233,0 days 00:00:01.217225,0.7021993898871317,0.13511092052221743,0.057283448205291576,1.072198795760404,0.2886215938824177,5,17,0.7889926217910749,0.6133015181047149,0.5894573004555287,0.5706897122111022,0.5826852046503395,PRUNED
938,0.5826879979325463,2023-04-26 14:06:34.894060,2023-04-26 14:06:36.061877,0 days 00:00:01.167817,0.8131088424247088,0.2452301431263101,0.07938546074215246,1.4302149752426856,0.23484118078101357,4,8,0.6420098218046019,0.5826879979325463,,,,PRUNED
445,0.5827695854190075,2023-04-26 13:55:46.871373,2023-04-26 13:55:48.032044,0 days 00:00:01.160671,0.5548503257200229,0.045114970307523324,0.2328551242830405,0.9569004927973678,0.16577469202057876,5,17,0.8026718607363253,0.5827695854190075,,,,PRUNED
514,0.5829821753340351,2023-04-26 13:57:21.588243,2023-04-26 13:57:22.736038,0 days 00:00:01.147795,0.5680285672924581,0.048289161572101044,0.01439036310626864,1.1008386567388468,0.18484582331348393,4,7,0.8677047357390855,0.5829821753340351,,,,PRUNED
78,0.5830856613236173,2023-04-26 13:47:21.001047,2023-04-26 13:47:22.306695,0 days 00:00:01.305648,0.6967455157366775,0.11122762248940822,0.03484017006142702,0.9877279701983146,0.299760321474117,5,14,0.8365831761825394,0.6120051900287985,0.5904985150987809,0.5742999849059591,0.5830856613236173,PRUNED
62,0.5833043176193482,2023-04-26 13:46:45.842540,2023-04-26 13:46:47.206658,0 days 00:00:01.364118,0.6986974097035422,0.12231560322314002,0.05022493834318405,1.0839314610560675,0.24844756224484868,6,20,0.8270906170888527,0.5951435567915198,0.5762140899804624,0.5833043176193482,,PRUNED
719,0.5833252152764289,2023-04-26 14:01:36.724555,2023-04-26 14:01:38.157232,0 days 00:00:01.432677,0.8736542476582883,0.1064643957429286,0.0135740166021479,1.2911898308277223,0.23491784510100253,5,11,0.6246837714635122,0.5833252152764289,,,,PRUNED
588,0.5833358842028636,2023-04-26 13:58:50.961725,2023-04-26 13:58:52.224338,0 days 00:00:01.262613,0.7017671953926271,0.14284153952809026,0.011531761922296008,1.0059845843552806,0.14289736691978286,5,5,0.6705514898190144,0.5833358842028636,,,,PRUNED
350,0.5833940506465701,2023-04-26 13:53:50.019379,2023-04-26 13:53:51.207729,0 days 00:00:01.188350,0.7085205580859881,0.08007520892262399,0.019095317904491132,0.854437293178975,0.15948835130197717,2,4,0.7713656637847455,0.5833940506465701,,,,PRUNED
175,0.5834436739305464,2023-04-26 13:49:48.843750,2023-04-26 13:49:50.194613,0 days 00:00:01.350863,0.6615503370448134,0.10805666372483574,0.054775018854920504,0.9690745326743129,0.29446293657809164,5,4,0.8265553260499077,0.5751038664910048,0.5834436739305464,,,PRUNED
349,0.583507933065189,2023-04-26 13:53:48.892088,2023-04-26 13:53:50.018879,0 days 00:00:01.126791,0.6987343391811821,0.037502173647131674,0.026498333779466254,0.883246151286346,0.20645961098611693,3,6,0.7549788477479282,0.583507933065189,,,,PRUNED
0,0.583539590580913,2023-04-26 13:44:31.973640,2023-04-26 13:44:36.321729,0 days 00:00:04.348089,0.8518475372099853,0.053372517519409426,0.01157278579150376,1.0201069431569105,0.15646013714400925,8,6,0.8131521629681355,,,,,COMPLETE
398,0.5838282250365087,2023-04-26 13:54:49.963849,2023-04-26 13:54:51.304759,0 days 00:00:01.340910,0.5871178941948206,0.029902143029675515,0.09086003507009913,0.9292353596239321,0.28339341885146535,5,18,0.7683851122601937,0.5744022313840733,0.5838282250365087,,,PRUNED
786,0.5840216799343563,2023-04-26 14:03:08.185559,2023-04-26 14:03:09.327633,0 days 00:00:01.142074,0.7426752554239113,0.03932497441541529,0.8976729326283076,1.6075577882905494,0.23936966220106354,3,13,0.5595910948953549,0.5840216799343563,,,,PRUNED
296,0.5841174613258622,2023-04-26 13:52:39.987090,2023-04-26 13:52:41.415002,0 days 00:00:01.427912,0.6029326602710884,0.08471449408316481,0.033296182775535255,1.2634735219775661,0.157620373223149,11,18,0.7735679800573856,0.5841174613258622,,,,PRUNED
599,0.5841369534967912,2023-04-26 13:59:04.184954,2023-04-26 13:59:05.372947,0 days 00:00:01.187993,0.6306054932624617,0.05034630127790505,0.050070746551812546,0.8987050413224718,0.2183138191982978,3,2,0.8436402020165583,0.5841369534967912,,,,PRUNED
575,0.5842246651100239,2023-04-26 13:58:35.953914,2023-04-26 13:58:37.283523,0 days 00:00:01.329609,0.6867689638317129,0.0425439677103132,0.26646814886452924,0.8181413520442985,0.27787376466933505,5,10,0.7332382957182413,0.5756584877264238,0.5842246651100239,,,PRUNED
662,0.584236536399707,2023-04-26 14:00:26.212519,2023-04-26 14:00:27.354113,0 days 00:00:01.141594,0.7465765595905761,0.036695440678046136,0.4952763428164216,0.835276502549385,0.2330332638944055,3,8,0.6060236775332327,0.584236536399707,,,,PRUNED
171,0.5843991616088409,2023-04-26 13:49:44.138405,2023-04-26 13:49:45.483839,0 days 00:00:01.345434,0.681353378258067,0.14471115775304222,0.041375761409869746,1.0253116742479726,0.27811144786571573,10,17,0.8046976568690748,0.5938293586118123,0.5843991616088409,,,PRUNED
65,0.5845124196486274,2023-04-26 13:46:52.196390,2023-04-26 13:46:53.502859,0 days 00:00:01.306469,0.6694925875755978,0.09364996377754428,0.0345789420908532,0.8017494863868369,0.2627855631240947,5,15,0.7387225348854728,0.6176218626904795,0.5936019454501331,0.5748525407854236,0.5845124196486274,PRUNED
185,0.5845224482732032,2023-04-26 13:50:00.478866,2023-04-26 13:50:01.815046,0 days 00:00:01.336180,0.6585199305614795,0.13415436410097456,0.023767468532382412,1.1917442632249728,0.2994216312400084,5,5,0.8013069478965418,0.5896281917915055,0.5740216587611181,0.5845224482732032,,PRUNED
120,0.5845508295683151,2023-04-26 13:48:27.898872,2023-04-26 13:48:28.978972,0 days 00:00:01.080100,0.6679528255587224,0.06607485509449851,0.026449553512142395,1.046380475277973,0.15998967178709647,4,12,0.7357278645005656,0.5845508295683151,,,,PRUNED
965,0.5847366946826391,2023-04-26 14:07:14.546112,2023-04-26 14:07:15.696847,0 days 00:00:01.150735,0.9489623589979591,0.012977537836691797,0.010838836435571528,1.4025835202098076,0.2571201427692645,3,6,0.8926163380068571,0.5847366946826391,,,,PRUNED
107,0.5847538931874078,2023-04-26 13:48:12.550728,2023-04-26 13:48:13.843531,0 days 00:00:01.292803,0.6336815565371593,0.05926617814920275,0.034844565670400465,1.0838464507559116,0.28236294483963315,6,14,0.8527373320887445,0.6122237440835888,0.5897417162094504,0.5744632050512831,0.5847538931874078,PRUNED
522,0.5848158023266365,2023-04-26 13:57:30.706635,2023-04-26 13:57:31.876226,0 days 00:00:01.169591,0.8366760668520197,0.09172333477584668,0.07113774288877986,0.9498639839487105,0.18122144112394023,9,12,0.9378295926883012,0.5848158023266365,,,,PRUNED
453,0.5848209525484893,2023-04-26 13:55:55.841474,2023-04-26 13:55:57.031568,0 days 00:00:01.190094,0.6894170277737842,0.14354049482310516,0.05052574066032977,0.8992542460837861,0.14870071255044148,5,16,0.7770088928914606,0.5848209525484893,,,,PRUNED
298,0.5848311989282019,2023-04-26 13:52:42.449089,2023-04-26 13:52:43.799206,0 days 00:00:01.350117,0.7405076629886492,0.029568456316623987,0.02795758104794171,0.9997136470936412,0.2845319166290161,9,16,0.8034400096357386,0.5971792405757697,0.5848311989282019,,,PRUNED
153,0.5849480369623689,2023-04-26 13:49:17.238603,2023-04-26 13:49:18.653321,0 days 00:00:01.414718,0.6726871762192383,0.15547601411371012,0.03456795203480288,1.029462434666226,0.2719551555916112,6,18,0.8051329875563242,0.5903493004029665,0.5727377080593536,0.5849480369623689,,PRUNED
699,0.5850897698746248,2023-04-26 14:01:13.382775,2023-04-26 14:01:14.891610,0 days 00:00:01.508835,0.7060172876799387,0.014674289055302835,0.6566341241680422,0.8784350451653545,0.23949214089799223,11,13,0.5805668774353059,0.5983751984006488,0.5850897698746248,,,PRUNED
368,0.5852196282910959,2023-04-26 13:54:13.382837,2023-04-26 13:54:14.736437,0 days 00:00:01.353600,0.7093206819889482,0.04864126031181709,0.014861752806811367,0.3596891164063575,0.28884291453229904,5,19,0.7295585543794294,0.5741555149032894,0.5852196282910959,,,PRUNED
87,0.5852842608141934,2023-04-26 13:47:37.232987,2023-04-26 13:47:38.668066,0 days 00:00:01.435079,0.6403216765431969,0.0680128485286793,0.025280951039764115,1.1253457311833712,0.263374298878476,6,11,0.8073537977725603,0.5925822271475216,0.573923602882068,0.5852842608141934,,PRUNED
808,0.5855598042077161,2023-04-26 14:03:33.259891,2023-04-26 14:03:34.413988,0 days 00:00:01.154097,0.8388405697837986,0.02224617309808396,0.759363474136117,1.6688641986373338,0.22566830530387536,3,7,0.999009732105373,0.5855598042077161,,,,PRUNED
96,0.5855637114911888,2023-04-26 13:47:53.502178,2023-04-26 13:47:54.895810,0 days 00:00:01.393632,0.6375705762688842,0.14963712894566547,0.07341586592861078,0.858341451461275,0.2770403782747915,6,17,0.843087323527318,0.5855637114911888,,,,PRUNED
832,0.5856971413649085,2023-04-26 14:04:09.879108,2023-04-26 14:04:11.090294,0 days 00:00:01.211186,0.8696043702859878,0.10005886971315894,0.4364667520979044,0.40549445174325743,0.2372181591155298,6,7,0.5133230586704092,0.6046001482445071,0.5856971413649085,,,PRUNED
801,0.5859303568892729,2023-04-26 14:03:25.262894,2023-04-26 14:03:26.463227,0 days 00:00:01.200333,0.8292935874684673,0.15513449864515225,0.39329702803853717,1.503689714681536,0.15242772894807538,5,2,0.853041795730189,0.5859303568892729,,,,PRUNED
949,0.5860161632334684,2023-04-26 14:06:50.609954,2023-04-26 14:06:51.872497,0 days 00:00:01.262543,0.5433938932261854,0.020742134975141928,0.15678417642332773,1.7767833498813315,0.06358163688612509,4,6,0.8583231391670818,0.5860161632334684,,,,PRUNED
139,0.5862511038260149,2023-04-26 13:48:58.266218,2023-04-26 13:48:59.391812,0 days 00:00:01.125594,0.6737934734725962,0.23260483772706528,0.05702878199710041,1.16519774957349,0.18686053889720844,3,14,0.8246211175541349,0.5862511038260149,,,,PRUNED
675,0.5863439519363245,2023-04-26 14:00:40.917243,2023-04-26 14:00:42.250843,0 days 00:00:01.333600,0.5595928826824419,0.038012318776379915,0.5631445894030978,0.8652461950900162,0.2706047820158694,5,17,0.5275826569462231,0.5863439519363245,,,,PRUNED
100,0.5863527479030136,2023-04-26 13:47:58.236443,2023-04-26 13:47:59.663190,0 days 00:00:01.426747,0.6611812476751355,0.10623506457253189,0.033190355027638035,1.2407720387189027,0.2675113283099234,6,13,0.7496612676606011,0.6151021034996811,0.5915945210356497,0.5746628750337941,0.5863527479030136,PRUNED
906,0.5865587447268718,2023-04-26 14:05:55.300349,2023-04-26 14:05:56.730122,0 days 00:00:01.429773,0.5342765864362761,0.030373597381374687,0.1081388705933948,0.47645236213159015,0.250708735287492,6,9,0.7174992623302566,0.5748375435469166,0.5865587447268718,,,PRUNED
84,0.586576933109013,2023-04-26 13:47:33.756074,2023-04-26 13:47:34.999282,0 days 00:00:01.243208,0.6755182675639384,0.14092519689042607,0.03200955643245906,0.9475375339839929,0.2749672589952672,6,14,0.8240505890734384,0.5913934375845197,0.5752254945872146,0.586576933109013,,PRUNED
70,0.5865960406986587,2023-04-26 13:47:03.560730,2023-04-26 13:47:04.666025,0 days 00:00:01.105295,0.7062012850242327,0.10956421951078506,0.05430538962919785,1.1581365916509547,0.2845472562454755,2,13,0.7905068520176518,0.6077069394213779,0.5865960406986587,,,PRUNED
206,0.5867105111721372,2023-04-26 13:50:33.365276,2023-04-26 13:50:34.641874,0 days 00:00:01.276598,0.6705102484614986,0.15744442386077995,0.018014279483221318,1.0347358927705086,0.2844968113759312,5,16,0.7417715915715989,0.5867105111721372,,,,PRUNED
135,0.5868583193882418,2023-04-26 13:48:50.524244,2023-04-26 13:48:51.897755,0 days 00:00:01.373511,0.689258714744378,0.14375250686898358,0.02836718830423174,0.7802238366313835,0.2594584249994222,6,8,0.7882054039214972,0.5761411211045884,0.5868583193882418,,,PRUNED
432,0.5870496734692155,2023-04-26 13:55:31.019311,2023-04-26 13:55:32.342002,0 days 00:00:01.322691,0.570654979272869,0.024278243694197028,0.04305795586223023,0.20169978077508577,0.28774581058859655,5,7,0.6902872767819106,0.5870496734692155,,,,PRUNED
538,0.5874090361716243,2023-04-26 13:57:54.424102,2023-04-26 13:57:55.554188,0 days 00:00:01.130086,0.5120735110795409,0.1944541636635526,0.24981464632562017,1.4908241864381142,0.23278930985330415,2,7,0.9224238969784162,0.5874090361716243,,,,PRUNED
4,0.5875615183537195,2023-04-26 13:44:51.385598,2023-04-26 13:44:58.199629,0 days 00:00:06.814031,0.5392780549550493,0.03404216978297624,0.26440605848083715,0.4232066536431052,0.11047397250285061,10,1,0.9541405764492291,0.639393812799558,0.5981886242568731,0.5999320423188331,,COMPLETE
975,0.5876334913724532,2023-04-26 14:07:26.245988,2023-04-26 14:07:27.621108,0 days 00:00:01.375120,0.5432150929731412,0.013010280020046209,0.011925918426226837,1.5211341125823643,0.2537672669002742,7,7,0.9915355000264799,0.5876334913724532,,,,PRUNED
52,0.5876687252118122,2023-04-26 13:46:25.471274,2023-04-26 13:46:26.905625,0 days 00:00:01.434351,0.7299497647642618,0.06458871546172683,0.04531408929507601,0.8526292860271765,0.19533884737961899,7,9,0.7109992996683531,0.6081714322588773,0.5776026702456404,0.5876687252118122,,PRUNED
864,0.5884010044036311,2023-04-26 14:04:58.870726,2023-04-26 14:05:00.231038,0 days 00:00:01.360312,0.5408913986058862,0.025471359035487882,0.013246407826794872,0.19567077367507105,0.24243224345566222,6,8,0.6645321169709943,0.5884010044036311,,,,PRUNED
789,0.5885723553234875,2023-04-26 14:03:11.742192,2023-04-26 14:03:12.885890,0 days 00:00:01.143698,0.6128963690554685,0.028918791070906964,0.2748197386814546,1.5233787655373288,0.217138479552109,2,12,0.7015455788621676,0.5885723553234875,,,,PRUNED
119,0.5894760779486624,2023-04-26 13:48:26.524767,2023-04-26 13:48:27.898372,0 days 00:00:01.373605,0.6818130456686711,0.18254013639560648,0.040516610046738157,0.9235922007973838,0.2908538109431788,6,19,0.8270065013038543,0.5891934801348081,0.57478746131513,0.5894760779486624,,PRUNED
16,0.5899696108484068,2023-04-26 13:45:15.667541,2023-04-26 13:45:17.199653,0 days 00:00:01.532112,0.5972645237564002,0.06470885063904931,0.015903800802513246,1.169580447009364,0.17355539403734055,8,6,0.8239170106086016,0.5899696108484068,,,,PRUNED
531,0.590056638683216,2023-04-26 13:57:43.793448,2023-04-26 13:57:44.938538,0 days 00:00:01.145090,0.7982206515964603,0.043034954155684445,0.8285054602366222,1.3084352746714591,0.18978354446737639,3,7,0.8852383528560641,0.590056638683216,,,,PRUNED
30,0.5910066954395452,2023-04-26 13:45:33.795671,2023-04-26 13:45:35.243799,0 days 00:00:01.448128,0.587401316831963,0.026049235766721437,0.012286982522448415,0.4119262307302181,0.14529196866948627,9,6,0.889228904865591,0.5910066954395452,,,,PRUNED
301,0.5914272331031257,2023-04-26 13:52:45.919384,2023-04-26 13:52:47.299499,0 days 00:00:01.380115,0.6871447288388995,0.12714918707156453,0.02898342631062144,0.9055285323890037,0.29164784529033994,6,14,0.7969340264355717,0.587576242132164,0.5748469403729451,0.5914272331031257,,PRUNED
557,0.5916642341406179,2023-04-26 13:58:15.810696,2023-04-26 13:58:16.954893,0 days 00:00:01.144197,0.5355246277219723,0.07792766842718392,0.22383108048863948,1.5262668749035586,0.2010477095266611,2,11,0.9618946860219187,0.5916642341406179,,,,PRUNED
306,0.5919635778227804,2023-04-26 13:52:51.731930,2023-04-26 13:52:52.895311,0 days 00:00:01.163381,0.7617816503576138,0.04950958536496086,0.051953478641145696,0.9180994569941969,0.14314433773462681,4,17,0.7789537931450894,0.5919635778227804,,,,PRUNED
624,0.5923620587295777,2023-04-26 13:59:33.070043,2023-04-26 13:59:34.483495,0 days 00:00:01.413452,0.7093217494908637,0.11770929364835707,0.034128767194543115,1.6476350566372366,0.2766583188860609,6,10,0.6779394819144949,0.5734108140317268,0.5923620587295777,,,PRUNED
817,0.5938784585398388,2023-04-26 14:03:46.529937,2023-04-26 14:03:48.008405,0 days 00:00:01.478468,0.7634826786480939,0.057310661409012115,0.010888120324789734,0.7417906351102663,0.27638001711691346,7,13,0.8118475356191861,0.5938784585398388,,,,PRUNED
476,0.5941024683756531,2023-04-26 13:56:28.042991,2023-04-26 13:56:29.221087,0 days 00:00:01.178096,0.5716207105434832,0.18614820943105365,0.024012907011460694,0.7134731726672697,0.118116510597479,5,5,0.8504378865167449,0.5941024683756531,,,,PRUNED
370,0.5942937314873266,2023-04-26 13:54:15.778525,2023-04-26 13:54:16.935611,0 days 00:00:01.157086,0.9889426848455958,0.11167830598176985,0.1012255823125203,0.4833677561670784,0.13052091462785695,4,15,0.7685532214042501,0.5942937314873266,,,,PRUNED
381,0.5944007325651344,2023-04-26 13:54:28.037235,2023-04-26 13:54:29.159444,0 days 00:00:01.122209,0.6904201653977818,0.11593345198460947,0.08310478441135895,0.9520217604527633,0.27442493693399106,4,9,0.7322710999635933,0.6181958140069258,0.5944007325651344,,,PRUNED
561,0.5945022553412123,2023-04-26 13:58:20.364668,2023-04-26 13:58:21.484760,0 days 00:00:01.120092,0.6908092452306231,0.014426159484834668,0.048683379616999936,1.636907576497815,0.2924142514746992,4,6,0.9124272969621632,0.6159240726470256,0.5945022553412123,,,PRUNED
224,0.5945767144440353,2023-04-26 13:50:56.612057,2023-04-26 13:50:57.702455,0 days 00:00:01.090398,0.6790171103333317,0.14825371525949244,0.039953317627546794,0.9350634653927392,0.29946128499672797,4,12,0.5018932517487252,0.6139565098766583,0.5945767144440353,,,PRUNED
111,0.594629118296662,2023-04-26 13:48:17.371923,2023-04-26 13:48:18.477107,0 days 00:00:01.105184,0.6848922009268733,0.11990810201674292,0.04634810099000386,1.022258999386207,0.2892078837989811,4,15,0.8447797905055809,0.6162522980360935,0.594629118296662,,,PRUNED
168,0.5946487814872781,2023-04-26 13:49:40.793818,2023-04-26 13:49:41.894369,0 days 00:00:01.100551,0.6648125286536085,0.07092992110316589,0.04826273479467091,0.9149596119535853,0.2870862883443652,4,14,0.8353448561863819,0.616445321895152,0.5946487814872781,,,PRUNED
184,0.5946852297859365,2023-04-26 13:49:59.359311,2023-04-26 13:50:00.477866,0 days 00:00:01.118555,0.6427383040152977,0.14980716143266434,0.03878207572310812,0.918598776883378,0.2874446715642955,4,16,0.8161250294308801,0.616028947646977,0.5946852297859365,,,PRUNED
278,0.594732449813372,2023-04-26 13:52:17.193145,2023-04-26 13:52:18.307104,0 days 00:00:01.113959,0.7045343789913057,0.07742798351862212,0.012370629899721588,0.41143278956072604,0.26185889759189673,5,20,0.7416245302854404,0.6181620143347969,0.594732449813372,,,PRUNED
2,0.5947753411324244,2023-04-26 13:44:42.420275,2023-04-26 13:44:50.256343,0 days 00:00:07.836068,0.521759317790067,0.04641743546695167,0.029288910937017236,1.367940972346611,0.20984848321923427,19,12,0.8637077377637306,0.5910149760341395,0.6570070021011093,,,COMPLETE
426,0.5948337737213409,2023-04-26 13:55:24.407688,2023-04-26 13:55:25.509879,0 days 00:00:01.102191,0.6336806836372181,0.08199321381129906,0.07742468066360293,0.6371103317745661,0.2844304453471597,4,13,0.7529278885297614,0.6166762553173664,0.5948337737213409,,,PRUNED
152,0.5949216469109679,2023-04-26 13:49:16.066832,2023-04-26 13:49:17.238103,0 days 00:00:01.171271,0.6827366284249622,0.13523866703747084,0.04056960163998292,0.9638748440425758,0.2855175407162753,4,16,0.8184248231898406,0.6164400510430125,0.5949216469109679,,,PRUNED
302,0.5949976754811117,2023-04-26 13:52:47.299999,2023-04-26 13:52:48.461676,0 days 00:00:01.161677,0.6457942342827857,0.064353100715454,0.05968456019637123,1.0152039633080892,0.24636592978076854,10,16,0.9098965720274445,0.6163291130121057,0.5949976754811117,,,PRUNED
562,0.595029183894951,2023-04-26 13:58:21.485761,2023-04-26 13:58:22.660856,0 days 00:00:01.175095,0.7038037837924787,0.16546646806763562,0.03144000720648349,1.5872443025301348,0.10355854121785726,5,14,0.7071354267268967,0.595029183894951,,,,PRUNED
911,0.5951012049775762,2023-04-26 14:06:04.137895,2023-04-26 14:06:05.253995,0 days 00:00:01.116100,0.9627163724265249,0.023010767076056288,0.14448736343042434,0.31340885331459595,0.2617927296255936,5,10,0.8728537792130093,0.6209905808734497,0.5951012049775762,,,PRUNED
669,0.5952424381359254,2023-04-26 14:00:34.140936,2023-04-26 14:00:35.261030,0 days 00:00:01.120094,0.6652760656614154,0.01259650785233215,0.4202077452799626,1.9624935848517269,0.2815046069541079,4,5,0.6318249071055787,0.6177102430367092,0.5952424381359254,,,PRUNED
136,0.5955898476133282,2023-04-26 13:48:51.898255,2023-04-26 13:48:53.044452,0 days 00:00:01.146197,0.709741408445311,0.1606036837535822,0.04731626919865442,1.0861893970371241,0.2794685053431528,11,7,0.8148669381526821,0.6134662515562721,0.5955898476133282,,,PRUNED
270,0.595638891282952,2023-04-26 13:52:02.803512,2023-04-26 13:52:03.887695,0 days 00:00:01.084183,0.6921369657817205,0.2144759010302993,0.04204372017600398,0.9748690419318014,0.2759071418894998,4,17,0.8275500325807164,0.6182537978520911,0.595638891282952,,,PRUNED
327,0.5962003275219565,2023-04-26 13:53:15.605693,2023-04-26 13:53:16.702296,0 days 00:00:01.096603,0.6787072702529401,0.13798105488951476,0.025518106347644315,1.082357368499262,0.27710458337290234,4,14,0.9453475726245341,0.6186529949614831,0.5962003275219565,,,PRUNED
603,0.5962178059738471,2023-04-26 13:59:09.019602,2023-04-26 13:59:10.144759,0 days 00:00:01.125157,0.6826284383262508,0.03916196923045916,0.03115260873676623,1.5983676925026828,0.25277678152998395,5,5,0.7562954283094496,0.6199448269599269,0.5962178059738471,,,PRUNED
